protocol_pair,Q_Ah,dt_raw_s,dt_geom_prescribed_s,dt_resid_prescribed_s,dt_geom_fitted_s,dt_resid_fitted_s,fit_status,I0_fit_A,A_fit_A,f_meta_Hz,f_fit_Hz,f_fit_rel_error_ppm,phi_fit_rad,fit_rmse_A
0.3C DC vs 0.3C+0.7C 10tau,2.24,107.89962805018695,117.93933589214794,-10.0397078419619,107.23594365250756,0.6636843976793898,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.25,131.23304643922802,141.55334686479273,-10.32030042556471,130.54363597253723,0.6894104666907879,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.26,155.04739996541684,165.57550168161106,-10.528101716194216,154.33919393767974,0.7082060277371056,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.27,179.21524224437417,189.89248465229505,-10.677242407920858,178.49216697664906,0.7230752677251076,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.28,203.63593220315488,214.41310124414304,-10.777169040988156,202.90089789870308,0.7350343044518013,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.29,228.22343338493738,239.0591168696019,-10.835683484664514,227.48034898663627,0.7430843983011073,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.3,252.9046094286232,263.7591485314342,-10.854539102811032,252.15607133420326,0.7485380944199278,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.31,277.61087624191805,288.4452669063512,-10.834390664433158,276.8590354726266,0.7518407692914479,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.32,302.2734797904968,313.0484703201646,-10.774990529667775,301.52177731230313,0.7517024781936925,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.33,326.8235960804341,337.49534222481543,-10.67174614438136,326.07445332989937,0.7491427505347019,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.34,351.1839541783593,361.7028034827381,-10.518849304378818,350.4409618840391,0.7429922943201746,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.35,375.26647417542335,385.57230778772737,-10.305833612304014,374.5339735250718,0.7325006503515397,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.36,398.963826386007,408.9786722696681,-10.01484588366111,398.24616450255326,0.7176618834537294,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.3699999999999997,422.1366993811944,431.7564139640244,-9.619714582830056,421.44179111615904,0.6949082650353375,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.38,444.597438184127,453.66977539519667,-9.07233721106968,443.93398167000487,0.6634565141221174,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.3899999999999997,466.06706262365424,474.35374530033823,-8.286682676683995,465.45068425722184,0.6163783664324001,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.4,486.1008633841475,493.17997500999263,-7.079111625845144,485.555785912743,0.545077471404511,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.4099999999999997,503.88277930250933,508.8548011590865,-4.9720218565771575,503.45973098866307,0.42304831384626596,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.42,517.5550563344677,517.6037094614267,-0.0486531269589249,517.3813409228524,0.17371541161537607,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.4299999999999997,519.7975268839436,100.3390841680084,419.4584427159352,520.6173120746525,-0.8197851907088989,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.44,112.3073362667983,123.54794818012851,-11.240611913330213,111.47297076624818,0.8343655005501205,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.4499999999999997,135.74084708716873,147.27160434986217,-11.530757262693442,134.87680342619205,0.8640436609766766,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.46,159.62917376423138,171.37345050862314,-11.744276744391756,158.74265693400775,0.886516830223627,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.47,183.85036398960074,195.7469104834854,-11.89654649388467,182.94714948101682,0.9032145085839147,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.48,208.30758938085455,220.30430492194137,-11.996715541086814,207.39135075900958,0.9162386218449683,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,2.49,232.91802474166252,244.96951529302896,-12.051490551366442,231.99288780204915,0.9251369396133668,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 1tau,0.05,21.622837739989052,21.552869147452725,0.0699685925363269,21.248226852775815,0.37461088721323677,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.06,45.52859399077161,45.452450433929215,0.0761435568424246,45.20514546511993,0.3234485256516848,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.07,22.07358318659425,22.141920779986265,-0.068337593392016,21.697514813640595,0.3760683729536538,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.08,45.915754947251,45.95800113515725,-0.0422461879062439,45.60414844230968,0.3116065049413237,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.09,22.52547510150231,22.73157290768387,-0.2060978061815603,22.146924353646455,0.3785507478558543,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.1,46.301385720888106,46.45620256387997,-0.1548168429918632,46.002185384437155,0.29920033645095145,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.11,22.977090601889188,23.321726344158435,-0.3446357422692472,22.596451564668996,0.38063903722019177,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.12,46.685388567585335,46.94648746931841,-0.261098901733078,46.39047778852972,0.2949107790556127,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.13,23.42851088010366,23.91228377994281,-0.4837728998391526,23.046092547625847,0.3824183324778119,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.14,47.058878119073825,47.4282375002939,-0.3693593812200788,46.77348581717149,0.2853923019023341,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.15,23.879813569246664,24.50314945415778,-0.6233358849110004,23.495843412213958,0.38397015703270654,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.16,47.42305513965687,47.90077730095777,-0.4777221613009033,47.155281827739714,0.2677733119171535,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.1699999999999999,24.331323235966124,25.0942288357669,-0.762905599800547,23.946023923739062,0.3852993122270618,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.18,47.78595427437415,48.363367786993194,-0.5774135126190458,47.535851385272395,0.25010288910175404,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.19,24.783102705952615,25.685428312489307,-0.9023256065366922,24.396765387575783,0.3863373183768317,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.2,48.14726148288116,48.80897462291512,-0.6617131400339531,47.91517987449129,0.23208160838987624,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.21,25.235372101512326,26.276654885510197,-1.0412827839978718,24.847544684971695,0.387827416540631,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.22,48.501920736644024,49.234687052422146,-0.732766315778008,48.279104816107406,0.22281592053661825,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.2299999999999999,25.707300768946652,26.86771717016893,-1.1604164012220508,25.298258481192306,0.40904228775434603,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.24,48.819420787333456,49.644925131575064,-0.8255043442416081,48.638539272207936,0.1808815151255203,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.25,26.166638471240617,27.45882954974502,-1.292191078504402,25.749128415605924,0.41751005563469334,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.26,49.15336948479046,50.04128043572621,-0.8879109509357477,48.99861562784611,0.15475385694435317,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.27,26.619446276817143,28.04964505175076,-1.430198774933615,26.199969783098254,0.4194764937188893,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.28,49.48522223379166,50.420010762443894,-0.9347885286522342,49.357130497465164,0.12809173632649618,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.29,27.0724229079334,28.640115219176096,-1.5676923112426948,26.650839908955163,0.4215829989782378,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.3,49.79007136039206,50.760930714338315,-0.9708593539462528,49.694669059522994,0.09540230086906831,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.31,27.52515835174404,29.230145861881056,-1.7049875101370162,27.10166214134665,0.4234962103973885,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.32,50.08817156396822,51.064897537425395,-0.976725973457178,50.02821210793036,0.05995945603785913,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.33,27.977903454998795,29.81964165081763,-1.8417381958188344,27.552437209298887,0.42546624569990854,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.3399999999999999,50.38337054916542,51.339268250063014,-0.9558977008975944,50.35974392283947,0.023626626325949474,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.35,28.43020456690624,30.408505806102312,-1.978301239196071,28.00317017184807,0.42703439505817187,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.36,50.65540019640616,51.56187874176635,-0.9064785453601872,50.68923745574193,-0.03383725933576898,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.37,28.882199542917533,30.99663977719456,-2.1144402342770263,28.453857257550453,0.42834228536707997,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.38,50.905546244837524,51.69522991971235,-0.7896836748748228,50.988245314262485,-0.08269906942496164,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.39,29.33418068073229,31.583942913261808,-2.2497622325295197,28.904494691452783,0.4296859892795055,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.4,51.15142778854556,51.74920775442456,-0.5977799658789991,51.28449573402145,-0.13306794547588652,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.41,29.786025477722433,32.17031212172128,-2.3842866439988484,29.35507869484968,0.430946782872752,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.42,51.35814022846512,51.611801021328574,-0.2536607928634566,51.57805867690831,-0.2199184484431953,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.43,30.237649678278103,32.755641512836746,-2.517991834558643,29.805605485037404,0.4320441932406993,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.44,51.54035044219722,51.10700434877572,0.4333460934215054,51.84656880281068,-0.30621836061345675,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.45,30.688787811243856,33.3398220281058,-2.6510342168619445,30.255449958800455,0.43333785244340106,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
