#Device,NGU201,,,
#Device Name,RS-NGU201-00000.local,,,
#Format,LOG,,,
#Date,20/11/2025,,,
#Version,04.013 0092C027A93,,,
#Serial No.,101322,,,
#Logging Interval[s],1,,,
#Mode,Unlimited,,,
#Start Time,10:44:25,,,
#Stop Time,XX:XX:XX,,,
#Actual Count,0000000000,,,
#Calibration Ch1,factory,,,
#Calibration Date Ch1,none,,,
Timestamp,U1[V],I1[A],P1[W],DVM1[V]
39:03.7,3.910690E+00,1.019889E+00,3.988470E+00,nan
39:04.7,3.910767E+00,1.019897E+00,3.988578E+00,nan
39:05.7,3.910871E+00,1.019895E+00,3.988679E+00,nan
39:06.7,3.910953E+00,1.019898E+00,3.988772E+00,nan
39:07.7,3.911035E+00,1.019893E+00,3.988836E+00,nan
39:08.7,3.911134E+00,1.019894E+00,3.988942E+00,nan
39:09.7,3.911213E+00,1.019897E+00,3.989033E+00,nan
39:10.7,3.911292E+00,1.019897E+00,3.989114E+00,nan
39:11.7,3.911401E+00,1.019893E+00,3.989210E+00,nan
39:12.7,3.911473E+00,1.019892E+00,3.989278E+00,nan
39:13.7,3.911545E+00,1.019900E+00,3.989386E+00,nan
39:14.7,3.911629E+00,1.019897E+00,3.989457E+00,nan
39:15.7,3.911760E+00,1.019897E+00,3.989591E+00,nan
39:16.7,3.911830E+00,1.019898E+00,3.989667E+00,nan
39:17.7,3.911892E+00,1.019895E+00,3.989720E+00,nan
39:18.7,3.911981E+00,1.019902E+00,3.989836E+00,nan
39:19.7,3.912087E+00,1.019904E+00,3.989954E+00,nan
39:20.7,3.912142E+00,1.019897E+00,3.989980E+00,nan
39:21.7,3.912204E+00,1.019894E+00,3.990034E+00,nan
39:22.7,3.912305E+00,1.019895E+00,3.990142E+00,nan
39:23.7,3.912395E+00,1.019894E+00,3.990228E+00,nan
39:24.7,3.912471E+00,1.019895E+00,3.990311E+00,nan
39:25.7,3.912570E+00,1.019897E+00,3.990417E+00,nan
39:26.7,3.912650E+00,1.019893E+00,3.990483E+00,nan
39:27.7,3.912766E+00,1.019890E+00,3.990592E+00,nan
39:28.7,3.912825E+00,1.019893E+00,3.990662E+00,nan
39:29.7,3.912910E+00,1.019902E+00,3.990783E+00,nan
39:30.7,3.912971E+00,1.019892E+00,3.990806E+00,nan
39:31.7,3.913088E+00,1.019898E+00,3.990950E+00,nan
39:32.7,3.913152E+00,1.019900E+00,3.991026E+00,nan
39:33.7,3.913224E+00,1.019895E+00,3.991079E+00,nan
39:34.7,3.913328E+00,1.019895E+00,3.991185E+00,nan
39:35.7,3.913400E+00,1.019903E+00,3.991288E+00,nan
39:36.7,3.913502E+00,1.019903E+00,3.991392E+00,nan
39:37.7,3.913588E+00,1.019902E+00,3.991475E+00,nan
39:38.7,3.913700E+00,1.019895E+00,3.991564E+00,nan
39:39.7,3.913767E+00,1.019899E+00,3.991647E+00,nan
39:40.7,3.913838E+00,1.019899E+00,3.991720E+00,nan
39:41.7,3.913965E+00,1.019898E+00,3.991844E+00,nan
39:42.7,3.914032E+00,1.019897E+00,3.991908E+00,nan
39:43.7,3.914099E+00,1.019908E+00,3.992020E+00,nan
39:44.7,3.914193E+00,1.019900E+00,3.992087E+00,nan
39:45.7,3.914269E+00,1.019895E+00,3.992145E+00,nan
39:46.7,3.914351E+00,1.019902E+00,3.992253E+00,nan
39:47.7,3.914426E+00,1.019894E+00,3.992300E+00,nan
39:48.7,3.914502E+00,1.019890E+00,3.992363E+00,nan
39:49.7,3.914596E+00,1.019894E+00,3.992474E+00,nan
39:50.7,3.914696E+00,1.019905E+00,3.992619E+00,nan
39:51.7,3.914785E+00,1.019900E+00,3.992691E+00,nan
39:52.7,3.914856E+00,1.019897E+00,3.992749E+00,nan
39:53.7,3.914948E+00,1.019895E+00,3.992837E+00,nan
39:54.7,3.915045E+00,1.019897E+00,3.992941E+00,nan
39:55.7,3.915119E+00,1.019900E+00,3.993032E+00,nan
39:56.7,3.915181E+00,1.019895E+00,3.993075E+00,nan
39:57.7,3.915287E+00,1.019892E+00,3.993168E+00,nan
39:58.7,3.915362E+00,1.019895E+00,3.993259E+00,nan
39:59.7,3.915441E+00,1.019897E+00,3.993345E+00,nan
40:00.7,3.915538E+00,1.019895E+00,3.993438E+00,nan
40:01.7,3.915629E+00,1.019892E+00,3.993517E+00,nan
40:02.7,3.915721E+00,1.019900E+00,3.993646E+00,nan
40:03.7,3.915832E+00,1.019900E+00,3.993759E+00,nan
40:04.7,3.915874E+00,1.019898E+00,3.993792E+00,nan
40:05.7,3.915971E+00,1.019902E+00,3.993905E+00,nan
40:06.7,3.916055E+00,1.019900E+00,3.993986E+00,nan
40:07.7,3.916132E+00,1.019895E+00,3.994045E+00,nan
40:08.7,3.916234E+00,1.019907E+00,3.994193E+00,nan
40:09.7,3.916310E+00,1.019900E+00,3.994247E+00,nan
40:10.7,3.916395E+00,1.019899E+00,3.994328E+00,nan
40:11.7,3.916489E+00,1.019902E+00,3.994433E+00,nan
40:12.7,3.916558E+00,1.019903E+00,3.994509E+00,nan
40:13.7,3.916637E+00,1.019899E+00,3.994575E+00,nan
40:14.7,3.916756E+00,1.019900E+00,3.994701E+00,nan
40:15.7,3.916823E+00,1.019905E+00,3.994789E+00,nan
40:16.7,3.916902E+00,1.019903E+00,3.994860E+00,nan
40:17.7,3.916974E+00,1.019898E+00,3.994914E+00,nan
40:18.7,3.917066E+00,1.019902E+00,3.995022E+00,nan
40:19.7,3.917167E+00,1.019897E+00,3.995106E+00,nan
40:20.7,3.917239E+00,1.019892E+00,3.995159E+00,nan
40:21.7,3.917323E+00,1.019892E+00,3.995245E+00,nan
40:22.7,3.917425E+00,1.019897E+00,3.995368E+00,nan
40:23.7,3.917494E+00,1.019893E+00,3.995424E+00,nan
40:24.7,3.917588E+00,1.019895E+00,3.995530E+00,nan
40:25.7,3.917675E+00,1.019893E+00,3.995609E+00,nan
40:26.7,3.917757E+00,1.019893E+00,3.995692E+00,nan
40:27.7,3.917839E+00,1.019898E+00,3.995795E+00,nan
40:28.7,3.917925E+00,1.019890E+00,3.995854E+00,nan
40:29.7,3.918025E+00,1.019895E+00,3.995975E+00,nan
40:30.7,3.918101E+00,1.019899E+00,3.996068E+00,nan
40:31.7,3.918170E+00,1.019898E+00,3.996133E+00,nan
40:32.7,3.918242E+00,1.019899E+00,3.996212E+00,nan
40:33.7,3.918354E+00,1.019898E+00,3.996320E+00,nan
40:34.7,3.918423E+00,1.019897E+00,3.996387E+00,nan
40:35.7,3.918475E+00,1.019898E+00,3.996444E+00,nan
40:36.7,3.918599E+00,1.019893E+00,3.996551E+00,nan
40:37.7,3.918676E+00,1.019897E+00,3.996644E+00,nan
40:38.7,3.918758E+00,1.019893E+00,3.996713E+00,nan
40:39.7,3.918852E+00,1.019894E+00,3.996814E+00,nan
40:40.7,3.918933E+00,1.019899E+00,3.996917E+00,nan
40:41.7,3.918998E+00,1.019899E+00,3.996982E+00,nan
40:42.7,3.919075E+00,1.019900E+00,3.997066E+00,nan
40:43.7,3.919171E+00,1.019895E+00,3.997144E+00,nan
40:44.7,3.919275E+00,1.019902E+00,3.997275E+00,nan
40:45.7,3.919377E+00,1.019902E+00,3.997379E+00,nan
40:46.7,3.919441E+00,1.019898E+00,3.997430E+00,nan
40:47.7,3.919508E+00,1.019898E+00,3.997498E+00,nan
40:48.7,3.919595E+00,1.019895E+00,3.997576E+00,nan
40:49.7,3.919664E+00,1.019903E+00,3.997677E+00,nan
40:50.7,3.919758E+00,1.019900E+00,3.997763E+00,nan
40:51.7,3.919865E+00,1.019900E+00,3.997872E+00,nan
40:52.7,3.919937E+00,1.019898E+00,3.997935E+00,nan
40:53.7,3.920033E+00,1.019904E+00,3.998058E+00,nan
40:54.7,3.920100E+00,1.019902E+00,3.998116E+00,nan
40:55.7,3.920209E+00,1.019900E+00,3.998223E+00,nan
40:56.7,3.920278E+00,1.019897E+00,3.998279E+00,nan
40:57.7,3.920348E+00,1.019897E+00,3.998349E+00,nan
40:58.7,3.920449E+00,1.019902E+00,3.998473E+00,nan
40:59.7,3.920526E+00,1.019900E+00,3.998546E+00,nan
41:00.7,3.920620E+00,1.019898E+00,3.998632E+00,nan
41:01.7,3.920695E+00,1.019900E+00,3.998718E+00,nan
41:02.7,3.920806E+00,1.019897E+00,3.998817E+00,nan
41:03.7,3.920883E+00,1.019893E+00,3.998880E+00,nan
41:04.7,3.920989E+00,1.019898E+00,3.999008E+00,nan
41:05.7,3.921029E+00,1.019894E+00,3.999034E+00,nan
41:06.7,3.921106E+00,1.019890E+00,3.999098E+00,nan
41:07.7,3.921212E+00,1.019902E+00,3.999251E+00,nan
41:08.7,3.921301E+00,1.019903E+00,3.999347E+00,nan
41:09.7,3.921371E+00,1.019900E+00,3.999408E+00,nan
41:10.7,3.921462E+00,1.019900E+00,3.999501E+00,nan
41:11.7,3.921561E+00,1.019898E+00,3.999592E+00,nan
41:12.7,3.921628E+00,1.019894E+00,3.999646E+00,nan
41:13.7,3.921698E+00,1.019893E+00,3.999711E+00,nan
41:14.7,3.921787E+00,1.019898E+00,3.999822E+00,nan
41:15.7,3.921896E+00,1.019899E+00,3.999938E+00,nan
41:16.7,3.921960E+00,1.019897E+00,3.999994E+00,nan
41:17.7,3.922054E+00,1.019902E+00,4.000110E+00,nan
41:18.7,3.922141E+00,1.019900E+00,4.000193E+00,nan
41:19.7,3.922218E+00,1.019902E+00,4.000276E+00,nan
41:20.7,3.922339E+00,1.019900E+00,4.000395E+00,nan
41:21.7,3.922364E+00,1.019900E+00,4.000421E+00,nan
41:22.7,3.922458E+00,1.019899E+00,4.000512E+00,nan
41:23.7,3.922530E+00,1.019900E+00,4.000590E+00,nan
41:24.7,3.922626E+00,1.019905E+00,4.000708E+00,nan
41:25.7,3.922738E+00,1.019903E+00,4.000812E+00,nan
41:26.7,3.922805E+00,1.019904E+00,4.000885E+00,nan
41:27.7,3.922901E+00,1.019902E+00,4.000974E+00,nan
41:28.7,3.922981E+00,1.019904E+00,4.001064E+00,nan
41:29.7,3.923048E+00,1.019902E+00,4.001123E+00,nan
41:30.7,3.923149E+00,1.019894E+00,4.001197E+00,nan
41:31.7,3.923213E+00,1.019894E+00,4.001262E+00,nan
41:32.7,3.923280E+00,1.019893E+00,4.001326E+00,nan
41:33.7,3.923392E+00,1.019894E+00,4.001444E+00,nan
41:34.7,3.923471E+00,1.019892E+00,4.001515E+00,nan
41:35.7,3.923563E+00,1.019899E+00,4.001638E+00,nan
41:36.7,3.923647E+00,1.019899E+00,4.001724E+00,nan
41:37.7,3.923721E+00,1.019897E+00,4.001790E+00,nan
41:38.7,3.923825E+00,1.019899E+00,4.001906E+00,nan
41:39.7,3.923885E+00,1.019894E+00,4.001947E+00,nan
41:40.7,3.923974E+00,1.019898E+00,4.002053E+00,nan
41:41.7,3.924061E+00,1.019898E+00,4.002141E+00,nan
41:42.7,3.924160E+00,1.019900E+00,4.002252E+00,nan
41:43.7,3.924254E+00,1.019899E+00,4.002343E+00,nan
41:44.7,3.924311E+00,1.019898E+00,4.002396E+00,nan
41:45.7,3.924387E+00,1.019897E+00,4.002470E+00,nan
41:46.7,3.924452E+00,1.019897E+00,4.002535E+00,nan
41:47.7,3.924544E+00,1.019897E+00,4.002629E+00,nan
41:48.7,3.924630E+00,1.019898E+00,4.002722E+00,nan
41:49.7,3.924742E+00,1.019897E+00,4.002831E+00,nan
41:50.7,3.924809E+00,1.019899E+00,4.002909E+00,nan
41:51.7,3.924881E+00,1.019904E+00,4.003002E+00,nan
41:52.7,3.924952E+00,1.019897E+00,4.003046E+00,nan
41:53.7,3.925046E+00,1.019892E+00,4.003122E+00,nan
41:54.7,3.925121E+00,1.019894E+00,4.003208E+00,nan
41:55.7,3.925237E+00,1.019894E+00,4.003326E+00,nan
41:56.7,3.925311E+00,1.019894E+00,4.003402E+00,nan
41:57.7,3.925393E+00,1.019893E+00,4.003480E+00,nan
41:58.7,3.925450E+00,1.019895E+00,4.003548E+00,nan
41:59.7,3.925581E+00,1.019898E+00,4.003692E+00,nan
42:00.7,3.925604E+00,1.019905E+00,4.003745E+00,nan
42:01.7,3.925708E+00,1.019897E+00,4.003816E+00,nan
42:02.7,3.925814E+00,1.019889E+00,4.003895E+00,nan
42:03.7,3.925903E+00,1.019897E+00,4.004016E+00,nan
42:04.7,3.925995E+00,1.019898E+00,4.004114E+00,nan
42:05.7,3.926057E+00,1.019894E+00,4.004163E+00,nan
42:06.7,3.926136E+00,1.019899E+00,4.004263E+00,nan
42:07.7,3.926215E+00,1.019905E+00,4.004368E+00,nan
42:08.7,3.926305E+00,1.019898E+00,4.004429E+00,nan
42:09.7,3.926389E+00,1.019907E+00,4.004551E+00,nan
42:10.7,3.926483E+00,1.019903E+00,4.004631E+00,nan
42:11.7,3.926560E+00,1.019899E+00,4.004695E+00,nan
42:12.7,3.926609E+00,1.019889E+00,4.004706E+00,nan
42:13.7,3.926693E+00,1.019895E+00,4.004816E+00,nan
42:14.7,3.926778E+00,1.019894E+00,4.004898E+00,nan
42:15.7,3.926869E+00,1.019902E+00,4.005021E+00,nan
42:16.7,3.926973E+00,1.019898E+00,4.005112E+00,nan
42:17.7,3.927021E+00,1.019892E+00,4.005135E+00,nan
42:18.7,3.927137E+00,1.019902E+00,4.005293E+00,nan
42:19.7,3.927216E+00,1.019904E+00,4.005384E+00,nan
42:20.7,3.927290E+00,1.019897E+00,4.005430E+00,nan
42:21.7,3.927367E+00,1.019898E+00,4.005513E+00,nan
42:22.7,3.927494E+00,1.019900E+00,4.005652E+00,nan
42:23.7,3.927556E+00,1.019904E+00,4.005730E+00,nan
42:24.7,3.927617E+00,1.019899E+00,4.005773E+00,nan
42:25.7,3.927699E+00,1.019902E+00,4.005867E+00,nan
42:26.7,3.927771E+00,1.019905E+00,4.005955E+00,nan
42:27.7,3.927855E+00,1.019904E+00,4.006036E+00,nan
42:28.7,3.927957E+00,1.019899E+00,4.006120E+00,nan
42:29.7,3.928043E+00,1.019900E+00,4.006213E+00,nan
42:30.7,3.928118E+00,1.019903E+00,4.006299E+00,nan
42:31.7,3.928207E+00,1.019900E+00,4.006380E+00,nan
42:32.7,3.928279E+00,1.019900E+00,4.006453E+00,nan
42:33.7,3.928351E+00,1.019903E+00,4.006536E+00,nan
42:34.7,3.928460E+00,1.019903E+00,4.006648E+00,nan
42:35.7,3.928546E+00,1.019903E+00,4.006736E+00,nan
42:36.7,3.928611E+00,1.019897E+00,4.006777E+00,nan
42:37.7,3.928695E+00,1.019890E+00,4.006838E+00,nan
42:38.7,3.928792E+00,1.019905E+00,4.006996E+00,nan
42:39.7,3.928858E+00,1.019904E+00,4.007059E+00,nan
42:40.7,3.928913E+00,1.019903E+00,4.007110E+00,nan
42:41.7,3.929014E+00,1.019899E+00,4.007198E+00,nan
42:42.7,3.929084E+00,1.019893E+00,4.007244E+00,nan
42:43.7,3.929168E+00,1.019893E+00,4.007330E+00,nan
42:44.7,3.929257E+00,1.019885E+00,4.007391E+00,nan
42:45.7,3.929341E+00,1.019898E+00,4.007527E+00,nan
42:46.7,3.929450E+00,1.019892E+00,4.007613E+00,nan
42:47.7,3.929497E+00,1.019889E+00,4.007651E+00,nan
42:48.7,3.929567E+00,1.019893E+00,4.007737E+00,nan
42:49.7,3.929676E+00,1.019894E+00,4.007853E+00,nan
42:50.7,3.929760E+00,1.019895E+00,4.007944E+00,nan
42:51.7,3.929837E+00,1.019892E+00,4.008007E+00,nan
42:52.7,3.929943E+00,1.019893E+00,4.008121E+00,nan
42:53.7,3.930000E+00,1.019893E+00,4.008179E+00,nan
42:54.7,3.930060E+00,1.019892E+00,4.008234E+00,nan
42:55.7,3.930169E+00,1.019889E+00,4.008336E+00,nan
42:56.7,3.930233E+00,1.019894E+00,4.008422E+00,nan
42:57.7,3.930354E+00,1.019894E+00,4.008545E+00,nan
42:58.7,3.930416E+00,1.019892E+00,4.008598E+00,nan
42:59.7,3.930491E+00,1.019890E+00,4.008669E+00,nan
43:00.7,3.930565E+00,1.019899E+00,4.008780E+00,nan
43:01.7,3.930654E+00,1.019883E+00,4.008806E+00,nan
43:02.7,3.930758E+00,1.019892E+00,4.008947E+00,nan
43:03.7,3.930830E+00,1.019894E+00,4.009030E+00,nan
43:04.7,3.930912E+00,1.019895E+00,4.009119E+00,nan
43:05.7,3.931001E+00,1.019895E+00,4.009209E+00,nan
43:06.7,3.931070E+00,1.019897E+00,4.009285E+00,nan
43:07.7,3.931144E+00,1.019892E+00,4.009341E+00,nan
43:08.7,3.931276E+00,1.019885E+00,4.009450E+00,nan
43:09.7,3.931360E+00,1.019890E+00,4.009556E+00,nan
43:10.7,3.931397E+00,1.019889E+00,4.009589E+00,nan
43:11.7,3.931486E+00,1.019894E+00,4.009700E+00,nan
43:12.7,3.931566E+00,1.019893E+00,4.009775E+00,nan
43:13.7,3.931642E+00,1.019897E+00,4.009869E+00,nan
43:14.7,3.931727E+00,1.019897E+00,4.009955E+00,nan
43:15.7,3.931833E+00,1.019889E+00,4.010033E+00,nan
43:16.7,3.931905E+00,1.019895E+00,4.010132E+00,nan
43:17.7,3.931994E+00,1.019894E+00,4.010218E+00,nan
43:18.7,3.932061E+00,1.019892E+00,4.010276E+00,nan
43:19.7,3.932150E+00,1.019893E+00,4.010372E+00,nan
43:20.7,3.932232E+00,1.019904E+00,4.010500E+00,nan
43:21.7,3.932309E+00,1.019898E+00,4.010553E+00,nan
43:22.7,3.932393E+00,1.019895E+00,4.010629E+00,nan
43:23.7,3.932462E+00,1.019899E+00,4.010715E+00,nan
43:24.7,3.932539E+00,1.019902E+00,4.010803E+00,nan
43:25.7,3.932623E+00,1.019894E+00,4.010859E+00,nan
43:26.7,3.932735E+00,1.019895E+00,4.010978E+00,nan
43:27.7,3.932821E+00,1.019897E+00,4.011071E+00,nan
43:28.7,3.932908E+00,1.019902E+00,4.011179E+00,nan
43:29.7,3.932967E+00,1.019897E+00,4.011220E+00,nan
43:30.7,3.933059E+00,1.019894E+00,4.011304E+00,nan
43:31.7,3.933136E+00,1.019900E+00,4.011407E+00,nan
43:32.7,3.933200E+00,1.019893E+00,4.011443E+00,nan
43:33.7,3.933290E+00,1.019895E+00,4.011544E+00,nan
43:34.7,3.933352E+00,1.019894E+00,4.011602E+00,nan
43:35.7,3.933455E+00,1.019902E+00,4.011738E+00,nan
43:36.7,3.933537E+00,1.019899E+00,4.011811E+00,nan
43:37.7,3.933634E+00,1.019902E+00,4.011920E+00,nan
43:38.7,3.933683E+00,1.019904E+00,4.011980E+00,nan
43:39.7,3.933812E+00,1.019902E+00,4.012101E+00,nan
43:40.7,3.933834E+00,1.019899E+00,4.012114E+00,nan
43:41.7,3.933933E+00,1.019899E+00,4.012215E+00,nan
43:42.7,3.934003E+00,1.019902E+00,4.012296E+00,nan
43:43.7,3.934089E+00,1.019895E+00,4.012359E+00,nan
43:44.7,3.934206E+00,1.019899E+00,4.012493E+00,nan
43:45.7,3.934241E+00,1.019898E+00,4.012523E+00,nan
43:46.7,3.934342E+00,1.019897E+00,4.012622E+00,nan
43:47.7,3.934412E+00,1.019897E+00,4.012693E+00,nan
43:48.7,3.934515E+00,1.019903E+00,4.012824E+00,nan
43:49.7,3.934624E+00,1.019907E+00,4.012950E+00,nan
43:50.7,3.934699E+00,1.019903E+00,4.013011E+00,nan
43:51.7,3.934795E+00,1.019902E+00,4.013104E+00,nan
43:52.7,3.934840E+00,1.019898E+00,4.013135E+00,nan
43:53.7,3.934912E+00,1.019903E+00,4.013228E+00,nan
43:54.7,3.934999E+00,1.019907E+00,4.013332E+00,nan
43:55.7,3.935093E+00,1.019898E+00,4.013392E+00,nan
43:56.7,3.935155E+00,1.019902E+00,4.013471E+00,nan
43:57.7,3.935246E+00,1.019907E+00,4.013584E+00,nan
43:58.7,3.935340E+00,1.019905E+00,4.013675E+00,nan
43:59.7,3.935397E+00,1.019897E+00,4.013699E+00,nan
44:00.7,3.935479E+00,1.019902E+00,4.013802E+00,nan
44:01.7,3.935558E+00,1.019900E+00,4.013878E+00,nan
44:02.7,3.935628E+00,1.019904E+00,4.013963E+00,nan
44:03.7,3.935719E+00,1.019898E+00,4.014031E+00,nan
44:04.7,3.935799E+00,1.019900E+00,4.014123E+00,nan
44:05.7,3.935880E+00,1.019902E+00,4.014211E+00,nan
44:06.7,3.935972E+00,1.019899E+00,4.014294E+00,nan
44:07.7,3.936056E+00,1.019897E+00,4.014370E+00,nan
44:08.7,3.936126E+00,1.019892E+00,4.014421E+00,nan
44:09.7,3.936205E+00,1.019902E+00,4.014542E+00,nan
44:10.7,3.936289E+00,1.019894E+00,4.014598E+00,nan
44:11.7,3.936381E+00,1.019893E+00,4.014686E+00,nan
44:12.7,3.936452E+00,1.019893E+00,4.014759E+00,nan
44:13.7,3.936542E+00,1.019902E+00,4.014885E+00,nan
44:14.7,3.936616E+00,1.019895E+00,4.014936E+00,nan
44:15.7,3.936725E+00,1.019897E+00,4.015052E+00,nan
44:16.7,3.936812E+00,1.019904E+00,4.015171E+00,nan
44:17.7,3.936851E+00,1.019899E+00,4.015191E+00,nan
44:18.7,3.936963E+00,1.019899E+00,4.015305E+00,nan
44:19.7,3.937067E+00,1.019908E+00,4.015446E+00,nan
44:20.7,3.937134E+00,1.019898E+00,4.015474E+00,nan
44:21.7,3.937201E+00,1.019898E+00,4.015542E+00,nan
44:22.7,3.937275E+00,1.019895E+00,4.015608E+00,nan
44:23.7,3.937376E+00,1.019895E+00,4.015712E+00,nan
44:24.7,3.937453E+00,1.019895E+00,4.015790E+00,nan
44:25.7,3.937525E+00,1.019899E+00,4.015878E+00,nan
44:26.7,3.937604E+00,1.019899E+00,4.015959E+00,nan
44:27.7,3.937693E+00,1.019897E+00,4.016040E+00,nan
44:28.7,3.937768E+00,1.019897E+00,4.016116E+00,nan
44:29.7,3.937810E+00,1.019898E+00,4.016164E+00,nan
44:30.7,3.937907E+00,1.019889E+00,4.016228E+00,nan
44:31.7,3.938008E+00,1.019892E+00,4.016341E+00,nan
44:32.7,3.938077E+00,1.019900E+00,4.016447E+00,nan
44:33.7,3.938169E+00,1.019899E+00,4.016535E+00,nan
44:34.7,3.938280E+00,1.019895E+00,4.016634E+00,nan
44:35.7,3.938320E+00,1.019895E+00,4.016674E+00,nan
44:36.7,3.938432E+00,1.019893E+00,4.016778E+00,nan
44:37.7,3.938513E+00,1.019892E+00,4.016856E+00,nan
44:38.7,3.938600E+00,1.019902E+00,4.016985E+00,nan
44:39.7,3.938645E+00,1.019894E+00,4.017001E+00,nan
44:40.7,3.938736E+00,1.019900E+00,4.017119E+00,nan
44:41.7,3.938820E+00,1.019900E+00,4.017205E+00,nan
44:42.7,3.938868E+00,1.019900E+00,4.017253E+00,nan
44:43.7,3.938979E+00,1.019899E+00,4.017361E+00,nan
44:44.7,3.939073E+00,1.019900E+00,4.017462E+00,nan
44:45.7,3.939125E+00,1.019902E+00,4.017520E+00,nan
44:46.7,3.939236E+00,1.019904E+00,4.017644E+00,nan
44:47.7,3.939279E+00,1.019903E+00,4.017682E+00,nan
44:48.7,3.939365E+00,1.019899E+00,4.017755E+00,nan
44:49.7,3.939474E+00,1.019898E+00,4.017861E+00,nan
44:50.7,3.939514E+00,1.019894E+00,4.017887E+00,nan
44:51.7,3.939635E+00,1.019898E+00,4.018025E+00,nan
44:52.7,3.939700E+00,1.019898E+00,4.018091E+00,nan
44:53.7,3.939781E+00,1.019897E+00,4.018170E+00,nan
44:54.7,3.939843E+00,1.019897E+00,4.018233E+00,nan
44:55.7,3.939947E+00,1.019892E+00,4.018319E+00,nan
44:56.7,3.940004E+00,1.019895E+00,4.018392E+00,nan
44:57.7,3.940076E+00,1.019890E+00,4.018445E+00,nan
44:58.7,3.940156E+00,1.019894E+00,4.018541E+00,nan
44:59.7,3.940230E+00,1.019892E+00,4.018607E+00,nan
45:00.7,3.940331E+00,1.019903E+00,4.018755E+00,nan
45:01.7,3.940398E+00,1.019897E+00,4.018799E+00,nan
45:02.7,3.940500E+00,1.019890E+00,4.018878E+00,nan
45:03.7,3.940582E+00,1.019889E+00,4.018956E+00,nan
45:04.7,3.940658E+00,1.019890E+00,4.019039E+00,nan
45:05.7,3.940715E+00,1.019895E+00,4.019117E+00,nan
45:06.7,3.940834E+00,1.019892E+00,4.019223E+00,nan
45:07.7,3.940869E+00,1.019888E+00,4.019244E+00,nan
45:08.7,3.940965E+00,1.019886E+00,4.019337E+00,nan
45:09.7,3.941047E+00,1.019889E+00,4.019431E+00,nan
45:10.7,3.941126E+00,1.019894E+00,4.019532E+00,nan
45:11.7,3.941240E+00,1.019899E+00,4.019668E+00,nan
45:12.7,3.941324E+00,1.019897E+00,4.019744E+00,nan
45:13.7,3.941367E+00,1.019889E+00,4.019757E+00,nan
45:14.7,3.941433E+00,1.019890E+00,4.019830E+00,nan
45:15.7,3.941552E+00,1.019884E+00,4.019926E+00,nan
45:16.7,3.941617E+00,1.019888E+00,4.020007E+00,nan
45:17.7,3.941701E+00,1.019894E+00,4.020118E+00,nan
45:18.7,3.941768E+00,1.019884E+00,4.020146E+00,nan
45:19.7,3.941847E+00,1.019892E+00,4.020256E+00,nan
45:20.7,3.941924E+00,1.019894E+00,4.020345E+00,nan
45:21.7,3.942021E+00,1.019889E+00,4.020423E+00,nan
45:22.7,3.942110E+00,1.019893E+00,4.020529E+00,nan
45:23.7,3.942179E+00,1.019895E+00,4.020610E+00,nan
45:24.7,3.942251E+00,1.019904E+00,4.020718E+00,nan
45:25.7,3.942357E+00,1.019897E+00,4.020797E+00,nan
45:26.7,3.942429E+00,1.019895E+00,4.020865E+00,nan
45:27.7,3.942486E+00,1.019892E+00,4.020908E+00,nan
45:28.7,3.942593E+00,1.019897E+00,4.021037E+00,nan
45:29.7,3.942640E+00,1.019894E+00,4.021075E+00,nan
45:30.7,3.942751E+00,1.019899E+00,4.021208E+00,nan
45:31.7,3.942801E+00,1.019897E+00,4.021249E+00,nan
45:32.7,3.942907E+00,1.019904E+00,4.021387E+00,nan
45:33.7,3.942979E+00,1.019893E+00,4.021416E+00,nan
45:34.7,3.943051E+00,1.019895E+00,4.021499E+00,nan
45:35.7,3.943138E+00,1.019890E+00,4.021568E+00,nan
45:36.7,3.943257E+00,1.019889E+00,4.021684E+00,nan
45:37.7,3.943311E+00,1.019894E+00,4.021760E+00,nan
45:38.7,3.943410E+00,1.019890E+00,4.021846E+00,nan
45:39.7,3.943487E+00,1.019890E+00,4.021924E+00,nan
45:40.7,3.943539E+00,1.019895E+00,4.021997E+00,nan
45:41.7,3.943611E+00,1.019893E+00,4.022060E+00,nan
45:42.7,3.943687E+00,1.019902E+00,4.022173E+00,nan
45:43.7,3.943769E+00,1.019894E+00,4.022227E+00,nan
45:44.7,3.943871E+00,1.019890E+00,4.022316E+00,nan
45:45.7,3.943943E+00,1.019889E+00,4.022384E+00,nan
45:46.7,3.944037E+00,1.019893E+00,4.022495E+00,nan
45:47.7,3.944099E+00,1.019897E+00,4.022573E+00,nan
45:48.7,3.944165E+00,1.019899E+00,4.022651E+00,nan
45:49.7,3.944237E+00,1.019898E+00,4.022719E+00,nan
45:50.7,3.944302E+00,1.019898E+00,4.022785E+00,nan
45:51.7,3.944386E+00,1.019895E+00,4.022861E+00,nan
45:52.7,3.944463E+00,1.019895E+00,4.022939E+00,nan
45:53.7,3.944527E+00,1.019898E+00,4.023015E+00,nan
45:54.7,3.944654E+00,1.019894E+00,4.023129E+00,nan
45:55.7,3.944713E+00,1.019898E+00,4.023204E+00,nan
45:56.7,3.944802E+00,1.019900E+00,4.023305E+00,nan
45:57.7,3.944901E+00,1.019902E+00,4.023411E+00,nan
45:58.7,3.944948E+00,1.019897E+00,4.023439E+00,nan
45:59.7,3.945030E+00,1.019900E+00,4.023538E+00,nan
